title;artist;is_hot
Someday;Mariah Carey;False
Do Or Die;Coolio Da Unda Dogg;False
Earrings on the Tale;Walter Trout;False
"""Dirty Ol Town""";The Wicklows;False
Hey Jamalo ((Def Mix));Bally Sagoo;False
Never After;Aott & Chamers;False
Night on William Street;DJ Godfather;False
Epilogue;Arkona;False
Today;Electrostatic;False
Be My Lover;Alice Cooper;False
Seed Will Grow;Ms. Dynamite / Kymani Marley;False
Morning Rain Music y Jorge Alfano;Paul Overman;False
Sept Coeurs;Line Renaud;False
Watermelon Man;Mongo Santamaria;False
"""Biancas Midnight Lullay""";Al Di Meola;False
Raining Revolution (Live) (Unplugged);ARRESTED DEVELOPMENT;False
The Blackest Years (CD only hidden track);The Distillers;False
Se un mio desir...Cedi al duo!;Cecilia Bartoli / International Chamer Soloists / Orchestra La Scintilla / Adam Fischer;False
Noche De Ronda;Nelson Ned;False
La java leue;B\xc3\xa9zu;False
"""I Didnt Know""";Benny Spellman;False
Find My Way (Alum Version);P.O.D.;False
Everywhere (Dream Alum Version);Michelle Tumes;False
Good Old Dancehall Vies;Beres Hammond Feat. Jah Youth;False
I Love Being Single (clu extended mix);Anthony Watson;False
Sounds So Good;Ashton Shepherd;False
High Horse;Daniel Johnston;False
The Sound of C (Acapella);"""Confettis""";False
Valentin Alsina;2 Minutos;False
The Barnyards Of Delgaty (Live);"Tommy Makem;The Clancy Brothers";False
Missing You;Anthony Cruz;False
American Dreams;Charlie Haden;False
The Letters;Rachel Portman;False
Send a Prayer;The Elders;False
O Menino Desce O Morro;Walter Wanderley Trio;False
Accept Crime (Alum Version);Alexisonfire;False
Ases\xc3\xadname;Charly Garc\xc3\xada;False
"""Ill Never Find Another You""";Sonny James;False
Paradise;Sade;False
Mi Boma;Kako;False
Lingan;Atman;False
Common Tear;Novika;False
Once I Had A Woman;Jimi Hendrix;False
Close Your Eyes;Atomic Rooster;False
If You Should Walk Away;Chris Clark;False
I Hate to Be the One to Say;Gene Chandler;False
Sparkle;Camp Lo;False
Caravane (Live 2006);Rapha\xc3\xal;False
Tu Cicatriz En Mi;Gustavo Cerati;False
Binaural Presentation - Kokoro. Pt. 5;Roger Reynolds;False
Korean Waterhole;BT;False
We Started Together;"""The Sun Harors Chorus-Documentary Recordings""";False
Nadie Como Tu;Tito Allen;False
Together Alone;George Jones;False
Headsprung;LL Cool J;False
Oh My People;Joi;False
Das gro\xc3\x9fe Segel;Rainer Bielfeldt;False
Rock Guitar;Corderoy;False
"""Help Theres A Fire""";Jason & The Scorchers;False
Dum It Down (Live From Chicago);Lupe Fiasco feat. GemStones and Graham Burris;False
Take Your Chance;Twenty 4 Seven;False
On Misty Pathways;Mithotyn;False
Following You Around (Alum Version);Gail Davies;False
Serenade valse;Marc Perrone;False
Proud mary;Creedence Clearwater Revisited;False
Turn It Over (Alum Version);Leslie Mendelson;False
Affaire Mokuwa;Kekele;False
A Fiery Stride (Ltd. Edition Bonus);Elvenking;False
Altas Horas;Entre R\xc3\xados;False
Japanese Lullay;Claire Hamill;False
Hold Me;DCX;False
Chivalry;Usher featuring Jermaine Dupri;False
Nothing In Ramling;Memphis Minnie;False
"""Pacs Break""";Big Daddy Rick;False
My God Will Always Be Enough;Karen Peck And New River;False
Adios_ Mi Corazon;Her Alpert And The Tijuana Brass;False
Into The Groove;Madonna;False
Whatever It Took;X-Raided;False
Down Home;Nick Ingman;False
The Gal I Love;Washoard Sam;False
There She Goes Again;R.E.M.;False
Tempestad;Ray Sandoval;False
Stay Loose;Belle & Seastian;False
Natty Dread Up Town;The Twinkle Brothers;False
Just An Expression;Bruce Katz Band;False
"""Auade DOiseau""";Andr\xc3\xa9 Verchuren;False
5 4 3 2 1;Ro Mullins;False
Singing The Night;Daniel Koialka;False
No Return (Alum Version);Fastall;False
Cry Yourself To Sleep;War Baies;False
Le Chant Du Tropeau (La Canci\xc3\x3n Del Rea\xc3\x1o) Vals Tirol\xc3\xa9s;Yvette Horner;False
"""If Loving You Is Wrong I Dont Wanna Be Right""";George Faith;False
How Do I Maintain Pt. II;Shout Out Out Out Out;False
Going Home (Alum Version);Marc Broussard;False
Quickstep;FSTZ;False
"""Cant Buy A Miracle - Alum Version""";Randy Stonehill;False
Tongue;Butthole Surfers;False
Down;Montrose;False
Three Nil (live) (Alum Version);Slipknot;False
Son Of A Bitch;Uriah Heep;False
Not Meant To Be Found;Alan Silvestri;False
"""\xc3\x80 larrach\xc3\xa9""";Edgar Bori;False
Mind Control;Stephen Marley;False
Hawaiian Wedding Song;The King Sisters;False
"""Girl Youre So Together""";Michael Jackson;False
Satan Kingsize;Elena;False
River Run;Michael Gettel;False
Introduction (Alum Version);Fort Minor;False
So Damn High (Will Eastman Clu Edit);Ruy Isle;False
Time On My Hands (You In My Arms);"Ray Conniff;Billy Butterfield";False
Please Send Me Someone To Love;Percy Mayfield;False
Hoop of Flame (IV. Glimpse of a Chance);Mind Furniture;False
Dear Ann;Jack Sheldon;False
Visions;The Mystic Moods Orchestra;False
Like It Like That;A Trie Called Quest;False
The Scenic Route;John Brown;False
Denise;Chico Hamilton;False
New Day Rising;VHS Or Beta;False
Son Los A\xc3\x1os;Orquesta Sulime;False
Horse Doctor_ Come Quick;Cor Lund;False
Virators;George Lopez;False
Ai Hen Jian Dan;Edmond Leung;False
"""Tant Que Lon Saimera""";Charles Aznavour;False
Bad Girl;Alice Stuart;False
Quitxalla;Gertrudis;False
Tamorera No. 6;Gran Coquivacoa;False
Vem_ Vem;Quinteto Violado;False
Radiation Blues;Dax Riggs;False
Would You Like;Mr La!;False
Give It;Helmet;False
"""(We Dont Need This) Fascist Groove Thang (Rapino Clu Mix)""";Heaven 17;False
Treraruna;Moonspell;False
Once Upon A Time;Antonio Koudele;False
Snakeit;Kris Kristofferson;False
Ni De Ti Wen;Vic Chou;False
"""Shes Left Me Again""";The Del McCoury Band;False
Jam Intro;Joe Bonamassa;False
Change You or Change Me (Amended Version);Faolous;False
Baggage;L7;False
Nada Mas;Mike Vax;False
"""Whos Tha Hoe?""";X-Raided;False
"""Who Do You Think Youre Fooling""";Hank Locklin;False
Aril en Portugal;Perez Prado_ His Orchestra;False
Second Time Around;Rickie Lee Jones;False
Racine dix-neuvi\xc3\xa8me de huit-quarts;Henri Pousseur;False
Awaken - Lark Rise;Claire Hamill;False
"""I Just Dont Know What To Do With Myself""";The Dells;False
Te Mentir\xc3\xada;Gian Marco;False
Sodding Aout;The Who;False
The Future Has Arrived;The All American Rejects;False
Running Through My Dreams;Marcus Miller;False
May The Good Lord Bless And Keep You;Jim Reeves;False
White Sand;Alexandre Desplat;False
"""Shes Got Me Singing [Bonus Track]""";Billy Butler;False
Live At Faricaeuropa_ Florence 1;Symiosis Orchestra;False
Standing On My Own;Agnostic Front;False
Let It Go;Kirk Franklin with toyMac & Sonny (of P.O.D.);False
Ride Wit Me;T-Bone;False
Les Rats;Ramses;False
Esquilo n\xc3\xa3o sama;M\xc3\x3veis Coloniais de Acaju;False
"""Make That Money (Scrooges Song) (Alum Version)""";Alice Cooper;False
Vida;Andy Andy;False
Reason;Novemre;False
Assouf;Tinariwen;False
Fire;Diamond Rexx;False
Picture Book;Ray Davies;False
Consumers (Alum Version);45 Grave;False
Britney;Beo Norman;False
You (featuring Tank) (Amended Alum Version);Plies featuring Tank;False
"""To Leave The Building In Order To See Whats Inside""";Marygold;False
My Lady From South Of Detroit (LP Version);Cactus;False
Lost In Space;Hatiras;False
Beautiful One;Terry Dexter;False
Who Are You;3 Doors Down;False
In The Void;Delta 9;False
El Jamaiquino;Poncho Sanchez;False
All The Rage (Clean Alum Version);Funeral For A Friend;False
Red;Zera;False
"""Dont Go (Produced y Frequency)""";Wordsworth feat. Adanita Ross;False
Think That Love Was In Your Heart;Glen Ricks;False
St. Louis Blues (24-Bit Digitally Remastered 99);Peggy Lee;False
Dans Ces Villes;Julie Zenatti;False
The Mojo;J.B. Lenoir;False
Rytmikone;J. Karjalainen & Mustat Lasit;False
Profecias;Vox Dei;False
Ahead By A Century;The Tragically Hip;False
Myasoruka;Kruger;False
Family Tree;Naughty By Nature;False
Headlines;John Fogerty;False
Impromptu;Johnny Keating & All Stars;False
Laquelle Des Deux Est La Plus Sno;Jacques Dutronc;False
Blue Cave;Steve Smith;False
Sangha the Outcast;Nick Ingman;False
Estas Listo;Juan Carlos Baglietto;False
Last Thursday (Call Me Crazy);Carolyn Arends;False
"""Something Bout Love""";Lisa Lisa & Cult Jam;False
Dungeon Master;EPMD / Nocturnal;False
Between Love & Hate;The Strokes;False
My Prerogative;Britney Spears;False
Near My Soul;The Sonics;False
Walking Through the Ghetto;Sugar Minott;False
Cancion De Amor;2 Minutos;False
"""Ol Mother Earth (Alum Version)""";Tony Joe White;False
Endeka Para;Natassa Theodoridou;False
Cuore Appassionato;Sergio Franchi;False
Niggas Die 4 Me;Drag-On / DMX;False
Tennessee Blues (Alum Version);Geoff Muldaur;False
Soul Etouffe;Jazz Crusaders;False
Never-ending;Esion Jim;False
Galopera;Los Faulosos;False
Cancion De Cuna_ Op. 49_ No. 4 (Brahms);Mariano Yanani;False
Haunted House;Gene Simmons;False
How Long;Joe Grushecky;False
A Disconsolate Winter Landscape;Crematorium;False
Diamond In The Bluff;Memphis Sheiks;False
Out In The Street;UFO;False
Durovnic;Les Ogres De Barack;False
The Avenue (Zack W. Remix);K-OS;False
You Were Only Fooling;Connie Francis;False
Donde Estas Corazon;Shakira;False
Down A Notch;Faking David;False
Unutmam;BassTurk;False
"""Ive Come This Far y Faith""";The Mighty Clouds Of Joy;False
Balada De La Mariposa;Mar\xc3\xada Elena Walsh;False
Hope  (Edited Alum Version);Twista Featuring Cee-Lo;False
Soul Music (ReMastered);Curtis Mayfield;False
Amidar (CCCP Mix);Rui Da Silva;False
Lonesome To The Bone;Johnny Cash;False
124;Photek;False
Hollow Eyes (Beat The System Alum Version);Petra;False
Gemini;Ashes to Ashes;False
Party Favours;Bionikworld;False
When A Man Loves A Woman;"""Alexander ONeal""";False
Sous les chataigniers;Jean Segurel;False
Like a Bird Pulling Up At a Worm;We Show Up On Radar;False
East;The Rongetz Foundation;False
"""I Cant Help""";Cocoa Tea;False
Chanson sous la pluie;Mich\xc3\xa8le Bernard;False
All Of This;Blink-182;False
Buried Alive In The Blues;Michael Bloomfield;False
Track 04;Pelt;False
No Mercy Remix (Cade Money Remix);The Last Eighth feat. Dumi Right(Zimawe Legit) and Skillz;False
Bad Creation;Vivian;False
A Whiter Shade Of Pale;Annie Lennox;False
Oh The Joy That Came To Me;Sister Rosetta Tharpe;False
Going Out Tonight;HardNox;False
"""Dont Start Me Cryin Now""";DMZ;False
Salsa pa t\xc3\xad;Perrocker;False
"""Dont Bogart""";Headhunter;False
Easy Life (Live);Cockney Rejects;False
Mansion in the Sky;Florida Boys;False
Principe Nino - Original;Orquesta Broadway;False
Studio Dialogue (#26);The Stooges;False
Sick 2 Think;Why?;False
Touch The Sky;Kanye West / Lupe Fiasco;False
Love and happiness;Billy Price_ Fred Chapellier;False
Life Upon The Wicked Stage;Sophie Tucker;False
Casava Piece Riddim;Sly Dunar;False
Allez_ Glissez!;Quadro Nuevo;False
Lagrima;Terry Muska;False
"""Ive Been Cryin Since Youve Been Gone""";New Roanoke Jug Band;False
Oi! Oi! Oi!;Cockney Rejects;False
The One Piece Puzzle;SKYCLAD;False
"""What Ive Got In Mind""";Billie Jo Spears;False
Miina ja Mikko markkinoilla;Esa Pakarinen;False
Mai;Loudermilk;False
"""Saturday Nights Alright (For Fighting)""";Nickelack featuring Kid Rock;False
Menssa;Loketo;False
"""Carries Theme""";John Frizzell;False
Waiting For A Train [Live];John Seastian;False
Bazooka;Pat Travers;False
Cry Like An Angel;Shawn Colvin;False
Stereo + Video;D:Fuse vs The Scumfrog;False
Bass Fanactiks;DJ Phiene;False
All Your Love [Live 1999];Gary Moore;False
Geh;Kua;False
Black Night;Halfway to Gone;False
Now And Forever;Call To Preserve;False
Make It Funky (Alum Version);Information Society;False
I Could Be Dreaming;Belle and Seastian;False
Soaked In Cinnamon;Ultimate Fakeook;False
Slap U Around;GWAR;False
Lets Go Amigos - Tail;Johnny Pearson;False
Guardian Angel;Broadcast;False
Like A Freza;Little Capes;False
"""Bourr\xc3\xa9e des Monts dAurac""";Jean Segurel;False
La Mam\xc3\xa1 De Jimmy;Le\xc3\x3n Gieco;False
Morning;Poncho Sanchez / Dianne Reeves;False
Walk in the Park;Audio Pyper;False
Bing;The Jason Bonham Band;False
Stereophonic Presentation - Kokoro_ Pt. 5;Roger Reynolds;False
A Galicia Vente Xa;Xose Manuel Budi\xc3\x1o;False
Operation Love;Mark Ashley;False
Dumy Moi-Zamicy Dal Nie...;Alkonost;False
Only If You Live There;Oliver Lake Quintet;False
Need Not;A Ghost Devotion;False
Waterfall (Spirit Of The Rainforest Alum Version);David Arkenstone;False
Good Question  (LP Version);Lee Ritenour;False
Always;RyanDan;False
Happy Beat;Edmundo Ros;False
Hur hur murmioon;Frederik;False
Down In The Hole;James Taylor;False
Find us Faithful;Bill Murk;False
Are You Putting Me On The Shelf;Don & Juan;False
Hunter And The Hunted (Live);Simple Minds;False
Plans (Cover Version - Original y Grizzly Bear);Band Of Horses;False
La Llamada;Selena;False
Per Colpa Tua;Noemi;False
100%;Cocoa Tea;False
"""Goin Upstairs (Little Freddie King)""";Little Freddie King;False
Seek 300;Information Society;False
Blues 666;Fuzz;False
Song From Moulin Rouge;Percy Faith & His Orchestra;False
The Ghost At #1;Jellyfish;False
Fast-Track;Radiohead;False
Everything Has Changed;Patric C;False
Wanna Hurt Mase? (Alum Version);Mase;False
Show Of Love;Jimmy Riley;False
"""Thank You Mr. Pooah ( Remastered 97 Version )""";The Paul Butterfield Blues Band;False
The Chosen Legacy;Dimmu Borgir;False
Going Home (Acoustic);Catherine Howe;False
Alte Pizza;Der Plan;False
Drifting;David Arkenstone;False
Mango Del Monte;Tito Rodriguez;False
"""I Dont Give a F**k""";D.O.W.N.;False
100% Dundee;The Roots;False
Sla Ridaz (feat. Lucky Luciano & Filero);Ice_ Lucky Luciano_ Filero;False
Tomara (I Wish);Flora Purim;False
Outskirts Of Life;GG Allin;False
The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix);SNAP!;False
"""The Queens Treatment""";Ada Jane;False
Feel Better;California Oranges;False
"""Breezin Along With the Breeze""";The Merry Macs;False
A Broken Heart;Dallas Holm;False
Compromise;The Berzerker;False
Get Moose and Squirrel;Virgil Moorefield;False
Sanctify Yourself (Extended Remix);Simple Minds;False
Styles P Speaks (Interlude);Styles P;False
Future Traffic Song;Ashtrax;False
Den Me Agapas;Anna Vissi;False
Certified Gangstas (featuring Jim Jones Camron & Bezell);The Game feat. Jim Jones Camron & Bezell;False
Gr\xc3\x8nn Dame_ R\xc3\x8d Klut (Sangen Om Boken Om Damen Anne Enger Lahnstein);Black Death;False
"""The House Is Rockin""";Stevie Ray Vaughan And Doule Troule;False
Magic Carpet Ride - Original;Glen Ricks;False
Mo Jing;CoCo Lee;False
The Room;Bruce Carroll;False
Si Xin De Li You;F.I.R.;False
China Doll;Slim Whitman;False
The Tue;Spectra Soul;False
Bruttosozialprodukt;Geier Sturzflug;False
"Medley: Boy Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress";The Glencastle Sound;False
Turu wilakuy;Alturas;False
"""Im Running Out Of Love""";Dolly Parton;False
"""Cant Take My Eyes Off You""";Muse;False
Dancing Drums;Badmarsh & Shri;False
Love;YZ;False
Crystal Clear;Brainchoke;False
Left Behind;The Steeles;False
Finally;The Incurales;False
Entanglement;John Ottman;False
Orchard;Moss;False
"""Now Im All Over The Place_ Scoo (Alum Version)""";Frank Caliendo;False
We Got You (Featuring Jaguar);The Roots / Jaguar;False
Alla Fine Di Tutto Questo;Fari Fira;False
The Impala Incident (The Fifth Annual End Of The World Tour);Christoper Titus;False
Sounds Of The City;DJ Nasty;False
Posterchild for Tragedy;Sugarom;False
Handel: Alcina: Tornami a vagheggiar;Joan Sutherland;False
Head For Backstage Pass;Jeff Beck;False
History Of Jody;Guitar Shorty;False
Signapur;In Extremo;False
Santa Claus Is Coming To Town;Skeeter Davis;False
Come All Over Me;Groove Karma;False
Matter Of Fact;Love Jones;False
"""Lets Plan A Roery""";Three 6 Mafia;False
Juneau [Live];Funeral For A Friend;False
Wildflowers (Alum Version);Tom Petty;False
Everyday;Bee Winans / Stephanie Mills;False
"""Hes A Reel""";Crystals;False
Mamo Italiano;Tony Murena;False
These Days;Take It Back!;False
I.Y.A.;Chris Brown;False
Da Funk;Daft Punk;False
Spain;Neviss;False
What If I Kissed You Right Now?;Joi;False
"""Natures Disappearing""";John Mayall & The Bluesreakers;False
I Love You Bay;Thrilla U;False
The Loco Motion;Little Eva;False
Silent Night;Philip Bailey;False
Release Me;Don Gison;False
Raise Your Hand;Janis Joplin;False
Lost In The Future;Sneaky Sound System;False
Transmission - [The Factory_ Manchester Live 11 April 1980];Joy Division;False
"""Im Wondering""";Mikey General;False
Starlight;Snowgoons;False
Jaan - Interlude;Rishi Rich;False
Onni;Irwin Goodman;False
1000 Good Intentions;Rise Against;False
All The Things You Are;Eliane Elias;False
White Light;Gorillaz;False
Zanziar;Lizzy Borden;False
I Surrender All;Clay Crosse;False
Everything I Need;All Girl Summer Fun Band;False
Gedroomd;Hef feat. Big2 & Dio;False
Noites Cariocas (Minhas Noites Sem Sono);Gal Costa;False
Nie mehr heim;Kapelle Herrenweide;False
People Make The World;The Box Tops;False
I Loves You Porgy;Percy Faith;False
House of Love;Steel Pulse;False
Dancehall Man;Thriller U;False
Better Be Good;The Real Kids;False
Todo A Mi Favor;Juan Carlos Baglietto;False
Country Preacher;Jimmy Johnson;False
Boyfriends;Vickie Winans;False
Come To Me Tonight;Daniel Johnston;False
Chant For Eschaton 2000;Behemoth;False
Caught In The Rain;Martin Sexton;False
Plastic Dreams;Jaydee;False
T\xc3\xa;Shakira;False
Treat Me Right (Jon Cutler Alum Version);Kim English;False
Taste You;Auf Der Maur;False
Carol;"""Flamin Groovies""";False
Deliverance;Sick Puppies;False
Pu**y Pop;Xziit featuring Jayo Felony and Method Man;False
Good Times Have Done Me Wrong (live) - exclusive version;Simply Red;False
My Heart Is Booked;Pinchers;False
Me Dicen El Feliz;Orquesta Sulime;False
ABCD Medley;Laurie Berkner;False
Skank and Du;Junior Reid;False
Another Love Song;Warrior King;False
Plus ch\xc3\xa8re la vie;Les Malpolis;False
Un Espacio Para Andar (2002 Digital Remaster);Aleks Syntek;False
Cairia;Hot Clu Of Cowtown;False
"""It Wont Be Long Now""";Frank Stokes;False
Aziatic (Outro);AZ;False
Prolem Inna the System;Black History;False
Yo Odeconer;K\xc3\xa9k\xc3\xa9l\xc3\xa9;False
Inoculated City;The Clash;False
Kassoule;Tau Ley Rochereau;False
Colour My XTC;Jeff Scott Soto;False
Voici Les Cl\xc3\xa9s;Gerard Lenorman;False
Show Fifteen with Bernard Sampson & Roert Sewell;Groucho Marx;False
Make This Love Last;Wendy Moten;False
The Other Side;Super700;False
Enclosed_ One Broken Heart;Eddy Arnold;False
Du Verstehst Mich Nicht;Andreas Dorau;False
"""The Grand Viziers Garden Party (Entrance) (1994 Digital Remaster)""";Pink Floyd;False
Turn Me On;Johnny Osourne;False
Honor The Lord (He Holds The Keys Alum Version);Steve Green;False
Dicen Por Ahi;Enrique Iglesias;False
Baylon;Judas Iscariot;False
Le complexe de Sisyphe;Melatonin;False
Jalousie;Andr\xc3\xa9 Verchuren;False
We Will Stand;Russ Taff;False
Indian Queen;Electric Light Orchestra;False
Easy or Not (Alum Version);To My Surprise;False
Jenny Jenny;The Shirrows;False
How Old Are You;Loudon Wainwright III;False
Con La Tinta De Mi Sangre;Mazz;False
