title;artist
b'Hipster Haircut';b'IYOV'
b'Wind In The Wire (Album Version)';b'Randy Travis'
b'Genuine';b'Five Fingers of Funk'
b'Cherry Pie';b'Warrant'
b'Un Garcon Pas Comme Les Autres (Ziggy)';b'C\xc3\xa9line Dion'
b'Werther (1997 Digital Remaster)_ PREMIER ACTE/ACT ONE/ERSTES AKT: Mon \xc3\xa2me a reconnu votre \xc3\xa2me(Werther/Charlotte)';b'Alfredo Kraus/Tatiana Troyanos/London Philharmonic Orchestra/Michel Plasson'
b'A New Heart';b'Michael Whalen'
b'See That Girl';b'Righteous Brothers'
b'Savu h\xc3\xa4lvenee';b'Kaija Koo'
b'Members Only';b'Tyrone Taylor'
b'Chasing Cars';b'Snow Patrol'
b'Tigerauge Rock';b'G\xc3\xbcnter Noris'
b'All I Ask Of You';b'Erik Berglund'
b'King Kong';b'Shanadoo'
b'Theme III';b'Silent Stream Of Godless Elegy'
b'Back To Burn';b'T-la Rock'
b'Voodoo Chile Blues';b'Jimi Hendrix'
b'Estoy Pensando En T\xc3\xad';b'Sonora Santanera'
b'Iron-head: Palestine';b'Asterisk*'
b'Lonely';b'Stiff Meat'
"b""Sho' Enough""";b'Tommy Castro'
b'Ingenting';b'Kent'
b'D\xc3\xa9stockage massif (with Alex Gopher)';b'Etienne de Cr\xc3\xa9cy\xc2\xa0'
"b""Grandma's Spending Christmas with the Superstars""";b'Dr. Elmo'
"b""L'education du corps des porcs""";b'Les Ogres De Barback'
b'L\xc3\xa0-Bas';b'Jean-Jacques Goldman'
b'WHEN I AM YOU';b'Panzer AG'
b'Until I Believe In My Soul';b'Dexys Midnight Runners'
b'Angelito (Directo 09)';b'Carlos Baute'
b'Ricky Ticky Toc';b'Eminem'
b'Hot Dental Supplies';b'Marga Gomez'
b'Come Monday';b'Barry Manilow'
b'Everyday';b'Rikk Agnew'
b'Mana Laina Chahida';b'Malkit Singh'
b'Old Hobo';b'Furry Lewis'
b'After The Fire';b'Klaus Badelt'
b'Space Oddity (1997 Digital Remaster)';b'David Bowie'
b'Moon Loop (Improvisation)';b'Porcupine Tree'
b'Heidi';b'Frank Chacksfield'
b'Here Comes Your Iceman (LP Version)';b'Joe Turner'
b'Tel Que Tu Es';b'Charlotte Gainsbourg'
b'Non Conformist Acclaimed';b'Agnes'
b'El Ventilador';b'The Party Group'
b'He Has Risen (Communication Album Version)';b'DeGarmo & Key'
"b""I Just Need Your Lovin' - Original""";b'Chris Farlowe'
b'Lord Of The Thighs';b'Aerosmith'
b'Skyswimmer';b'Enter the Haggis'
b'Fearless [Interlude] (Explicit Album Version)';b'Bone Thugs-N-Harmony'
b'This Is My Country';b'The Impressions'
b'Welcome To My World (Live)';b'Tammy Wynette'
b'Miss X (LP Version)';b'MC5'
b'Les Amours de Nathalie';b'Les Malpolis'
b'Imparable';b'Tommy Torres'
b'Por La Calle Abajo';b'Los Chunguitos'
b'Say How I Feel';b'Rhian Benson'
b'We Have All The Time In The World (Live)';"b""Fun Lovin' Criminals"""
b'Angels We Have Heard On High (Album Version)';b'Shirley Caesar'
b'Cold In Hands Blues';b'Bessie Smith'
"b""Bucket's Got A Hole In It""";b'Washboard Sam'
b'Tu Hi Tu Sada';b'DCS'
b'Someone To Hold';b'Singing Melody'
"b""Let's Blame The Lightman""";b'GWAR'
b'He Will Lead His Children Home';b'Bill & Gloria Gaither'
b'Master Of The Universe';b'Sick Puppies'
b'My Heart Is Yearning';b'NOFX'
b'Air: My Lagan Love';b'Willie Clancy'
b'America the Beautiful';"b""The Sun Harbor's Chorus-Documentary Recordings"""
b'Viaje Al Averno';b'Gabinete Caligari'
b'Exogenesis: Symphony Part 1 [Overture]';b'Muse'
b'Son Sabroso';b'Gran Coquivacoa'
b'Computer Love (2009 Digital Remaster)';b'Kraftwerk'
b'Das Telefon sagt Du';b'Andreas Dorau'
b'Hardly Wait';b'Placebo'
"b""The Burp Heard 'Round The World""";b'James Newton Howard'
b'Tyre';b'Chris Clark'
b'Great Big Problem';b'FFH'
b'Paper Doll';b'Gary Nichols'
b'Brown Girl';b'John D. Loudermilk'
b'La Copa Grande';b'Pablo Montero'
b'Perca peso';b'M\xc3\xb3veis Coloniais de Acaju'
b'Where Do I Fit';b'Tonic'
b'Ojitos Dormilones';b'Jay P\xc3\xa9rez'
b'Bad When U Broke';b'Dave Hollister'
b'Changed';b'The Grip Weeds'
"b""The Son Of Hickory Holler's Tramp""";b'Kenny Rogers'
b'Amores Cobardes';b'Andy & Lucas'
"b""Mornin' Glory""";b'Glen Campbell And Bobbie Gentry'
b'Juste Une Petite Fille';b'Maurane'
b'El Te Daba Mala Vida';b'Los Chichos'
b'Look Around featuring dead prez and Cheryl Pepsi Riley';b'Beatnuts featuring dead prez and Cheryl Pepsi Riley'
b'Let the People Dance';b'Michael Bloomfield'
b'My Bulldog Blues';b'Sonny Terry & Brownie McGhee'
b'Palabras De Amor(En Vivo)';b'La Portuaria'
"b""Don't Lose Control""";b'Bill Laswell'
b'Little Woman';b'Jazz Gillum'
b'Nothing To Lose';b'Boondox'
b'Love Can Break Your Heart (LP Version)';b'Michael McDonald'
b'Broad Daylight - The BBC Sessions [Top Gear 17/3/69]';b'Free'
b'Mi Son Maracaibo';b'Rene Touzet'
b'Angel';b'Aerosmith'
b'Scratchy (Takes 1-3 / bonus track)';b'Crazy Horse'
b'Voodoo Chile';b'Hiram Bullock'
b'Long Distance Relationship';b'Paul Taylor / Terry Dexter'
b'Grad';b'Baroness'
b'Rainbow Ride';b'Serpentine'
b'So ist das nun mal';b'Andreas Dorau'
b'Ready Now';b'Bukue One'
b'Captain Fingers';b'Lee Ritenour'
b'State Of The Union';b'Rise Against'
b'A Little Bit Of This And A Little Bit Of That';b'Lee Ritenour / Jeff Mironov'
b'Signs Of Insanity';b'Headhunter'
b'Your Head';b'Helmet'
b'Perdido (1999 Digital Remaster)';b'Sam Butera & The Witnesses'
b'Everytime';b'Britney Spears'
b'Dance_ Dance_ Dance  (Album Version)';b'Crazy Horse'
b'G\xc3\xa9raldine';b'Dine et D\xc3\xa9on'
b'Buy You A Drink';b'DJ Nasty'
b'For Tomorrow (live)';b'Shaman'
b'Dimitroula';b'Amalia Avgoustaki'
b'With A Little Help From My Friends';b'Santana'
b'A La Naturaleza';b'Ray Sandoval'
b'Burma Train Change';b'Martin Denny'
b'Clap Ur Handz';b'K-OS'
b'One Hour Empire';b'Broadcast'
b'My Never';b'Blue October'
b'Ma soeur';"b""France D'Amour"""
b'???????';b'Intars Busulis'
b'No More Lonely Nights';b'Fiona'
b'Dogon';b'Carl Crack'
b'Losing Hand & Dialog #3 (w/reverb) (Rehearsal Session with Ahmet Ertegun_ 1953)';b'Ray Charles'
b'Light';b'Teena Marie'
b'Motel Room In My Bed (LP Version)';b'X'
b'Fire';b'Jimi Hendrix'
b'Guitar Rag';b'Sylvester Weaver'
b'Welcome';b'Phil Collins'
b'Never Wanted to Dance (Live In London)';b'Mindless Self Indulgence'
b'Brute Force II';b'Jedi Mind Tricks'
b'He Says The Same Things To Me';b'Skeeter Davis'
b'E se tu lontana sei';b'Crazy Horse'
b'Emmaus';b'Brian Free & Assurance'
b'Sound Clash';b'Dream Warriors'
b'Foggy Mountain Top';b'Skeeter Davis'
b'Memphis';b'Bob Marley'
b'Selling Jolson A Baseball Team';b'Groucho Marx'
b'Vienna';b'The Fray'
b'Hoy Es Hoy';b'Memphis La Blusera'
b'Mambo Suavecito';b'Tito Puente'
b'Sete Desejos';b'Alceu Valen\xc3\xa7a'
b'Baby My Love';b'The In Crowd / Jah Stitch'
b'Hard To Laugh';b'Pursuit Of Happiness'
b'Why';b'Xmilk'
b'Gotta Man';b'Frankee'
b'Skopska situacija';b'SAF'
b'Deep Voices';b'Jane Winther'
b'Soulcrusher (Amended Album Version)';b'Operator'
"b""Time You'll Never Get Back""";b'Williamson'
b'Smoke';b'Mario Rosenstock'
b'New Friend Request (Amended Version)';b'Gym Class Heroes'
b'Bus Monkeys';b'Jape Squad'
b'Paint It Black';b'Chris Farlowe'
b'Requiem Mass_ K. 626_ 1791: Agnus Dei (Larghetto) (Mozart)';b'Choir & Great Symphony Orchestra of the All-Union Radio_ N. Shpiller_ S. Krassovsky_ V. Gagarina & N'
"b""Don't Owe Me Nothin'""";b'Sticky Fingaz & Omar Epps'
"b""Diamonds Are A Girl's Best Friend""";b'Gloria De Haven'
b'The Matter With You (Part I_ Ii_ Iii)';b'Avril'
b'Gotta Let It Go';b'Elva Hsiao'
b'Lose Your Money';b'Delbert McClinton'
b'Bari Bossa';b'Leo Gandelman'
b'Awakening of the Soulless';"b""Herbst9_ Z'ev"""
b'Boys';b'Britney Spears feat. Pharrell Williams'
b'Jambalaya (On The Bayou)';b'Leon Russell'
b'Mistadobalina';b'Del Tha Funkee Homosapien'
b'Good Girl Gone Bad';b'Rihanna'
b'Hotta';b'T.O.K.'
b'If You Hang Around Long Enough';b'Mac McAnally'
b'La valse du mariage';b'Francis Lai'
b'The Gary Selchie - Solas';b'Bill Laswell'
b'One Of Our Submarines';b'Thomas Dolby'
b'WA-KA-BAM!! (INTRO)';b'Justin'
b'As You Take A  Walk Through My Mind';b'Slim Whitman'
b'Chitlins Con Carne';b'Stevie Ray Vaughan And Double Trouble'
"b""Comin' Tonight""";b'Martha Wainwright'
b'Motherless Children (Remastered Version) (Take 2)';b'Mance Lipscomb'
b'On The Other Hand (Remastered Album Version)';b'Randy Travis'
b'Le Petit Train (Mix\xc3\xa9 Par Mark Plati)';b'Rapha\xc3\xabl'
b'Now_ Baby_ or Never';b'Barbara Lusch'
b'Goodness & Mercy';b'Ini Kamoze'
b'Walking Dub';b'Sugar Minott'
"b""Why Can't We Really Be Free""";b'Harvey Averne'
b'A Machine and a Memory Keeps You Alive';b'Dntel'
b'T.V. Eye (Take 3)';b'The Stooges'
b'Some People They Never Believe (LP Version)';b'David Meece'
b'Fuel the Fire';b'Unearth'
b'Sedona Suite (Sunrise/Prayer/Joy/Sunset)';b'Tom Barabas'
b'Gina';b'Geggy Tah'
"b""Let's Go""";b'Ray Charles'
"b""I Can't Feel You Anymore""";b'Loretta Lynn'
"b'Not Homophobic/The Word Is ""Cock"" (Spoken Word) (Album Version)'";b'Joe Rogan'
"b""I'll Sweat You (LP Version)""";b'Mista'
b'El Mensaje Soy Yo';b'Los Fabulosos Cadillacs'
b'The Awakening (Clean)';b'PMD'
b'Pieni Maailma';b'Mandi'
b'Os Dois Irrevers\xc3\xadveis';b'Irrevers\xc3\xadveis'
b'Pega Joso';b'Laurindo Almeida'
b'Cleansing';b'The Color Red'
b'It Came Upon The Midnight Clear';b'Gold City'
b'X-Static';b'Foo Fighters'
b'Vertigo';b'U2'
b'Somewhere Else';b'Jim Bryson'
b'This Year (ReMastered)';b'Curtis Mayfield'
"b""What's In You?""";b'Tom Cochrane'
b'Besame Mucho';b'Alain Morisod'
b'More to This';b'Information Society'
b'Country Rose';b'Roy Drusky'
b'Ragtime Sound';b'Marcie Blane'
b'Mr. Prime Minister';b'Ms. Dynamite'
b'Ponto';b'Kali'
b'I Love You And You Love Me';b'Andy Russell'
b'Party In The Burbs';b'John Brown'
b'A New Hope';b'Blink-182'
b'Bus Station Blues (Live)';b'Little Freddie King'
b'Como La Flor (2005 Re-mastering) (Live)';b'Selena'
b'Great Is Thy Faithfulness';b'Vickie Winans'
b'The Sweetest Curse';b'Baroness'
b'Volc\xc3\xa1n';b'KALIMBA'
b'Here Comes The Hotstepper';b'Ini Kamoze'
b'What You Deserve (Album Version)';b'Ill Nino'
"b""Can't Shake That Girl""";b'The Real Kids'
b'I Love You';b'Ayo'
b'Wake Me Up When September Ends (Live at Foxboro_ MA 9/3/05)';b'Green Day'
b'Lesson Learned';b'Alice In Chains'
"b""We're Back""";b'DMX / Eve / Jadakiss'
b'This Christmas (LP Version)';b'Donny Hathaway'
b'Es dificil';b'De La Ghetto'
b'The Sweep';b'Two Man Advantage'
b'Curvy Cola Bottle Body';b'Chico'
b'(I Heard That) Lonesome Whistle';b'Bobby Darin'
b'Almost Genuine';b'9th Wonder featuring Defcon_ Phonte'
b'Very Well';b'Wailing Souls'
b'Village Attack/ The Arrest';b'Kitaro'
b'Heart it Races (Frank Tetaz Remix)';b'Architecture In Helsinki'
b'Talk Like POP';b'Melt Banana'
b'Alkohol';b'SKOLD vs. KMFDM'
b'Complain';b'Ayo'
b'Daydreaming [Jakwob Remix]';b'Kid Sister'
"b""L'insidieuse (Live)""";b'Richard Galliano'
b'Let Me Show You [I Just Want To Make You Smile]';b'Marcus Miller'
b'Forbidden Fruit';b'Pursuit Of Happiness'
b'Everchanging';b'Rise Against'
b'Too much informa';b'Sizzla'
b'So Hot';b'Helen Love'
b'Youlan_ Lonely Orchid (solo guqin)';b'David Mingyue Liang'
b'Deep Night/Softly As In A Morning Sunrise (Medley)';b'Terry Snyder'
b'Monster For Music';b'Beatnuts'
b'Dansende Foran Speilet';b'Mons Leidvin Takle'
b'Ease';b'Public Image Ltd'
b'Knocked Up';b'Kings Of Leon'
b'Ven Conmigo/Perdoname (Live)';b'Selena'
"b""If You'd Only Talk To Me (Bonus Track)""";b'Claire Hamill'
b'Librado Maldonado';b'Los Originales De San Juan'
b'Dark Angel';b'Precious Bryant'
b'Walls And Cannonballs (Album)';b'Sister Hazel'
b'Trouble In The City';b'J.J. Cale'
b'Crass Commercialism';b'Black Flag'
b'No Unexpected Guests';b'John Frizzell'
b'Taste Of Dis (Explicit Version)';b'Brooke Valentine'
b'Prvni vesela';b'Krystof'
b'Bloody Pig Pile (Live)';b'Dropkick Murphys'
b'Misanthrope';b'Extasick'
b'Saturday Night Is The Loneliest Night In The Week';b'Jeanie Lambe & The Danny Moss Quartet'
b'CHAOS INTRO';b'State of Chaos'
b'As My Fire Flies';b'Pat Travers'
"b""Le Presbyt\xc3\xa8re n'a rien perdu de son Charme""";b'Philippe Sarde'
b'Chains Chains (Live In Hammersmith)';b'UFO'
b'A Mi No Me Importa';b'Nelson Ned'
b'We Wish You A Merry Christmas';b'SNOWPATROL'
b'Brighton by the Sea';b'Jason Miles'
b'Ven Morena';b'Orquesta Arag\xc3\xb3n'
b'The Date (Remix By Ana Rago)';b'Avril - Remix By Ana Rago'
b'B\xc3\xb6se';b'Die Fantastischen Vier'
b'BYOB (Explicit Album Version)';b'Yung Joc'
b'Ass Attack (Four Tet Remix)';b'Hot Chip'
b'Canta Brasil';b'Gal Costa'
b'Old Times Sake';b'Shelby Lynne'
b'Steamroller Blues';b'James Taylor'
b'Heute';b'Der Moderne Man'
b'Wasted Love';b'Tora Tora'
b'Eleanor Put Your Boots On';b'Franz Ferdinand'
b'A Day In The Life (Album Version)';b'Jeff Beck'
b'Sally In the Garden';b'Kathy Mattea'
b'Sous la Tour Eiffel';b'Taboo'
b'The Joes Mobilize';b'Alan Silvestri'
b'Ammonite';b'Zeromancer'
b'Marca de Amor N\xc3\xa3o Sai';b'Sylvia Patricia'
b'So Unhappy';b'Byther Smith'
b'San Cristobal';b'Dusminguet'
b'If I Ruled The World';b'Regina Belle'
b'I Got To Quit My Baby';b'Sunnyland Slim'
b'Kashmiri Love Song';b'Rudolph Valentino'
"b""Don't Cry_ Joe""";b'Gordon Jenkins'
b'Your Amazing Grace (feat. Raul Mid\xc3\xb3n)';b'Marcus Miller'
b'Lobotomy';b'Chaotica'
b'To The Stars';b'Claire Hamill'
b'Lie Down And Be Counted (2007 Digital Remaster)';b'Neil Innes'
b'Party Til The Cows Come Home';b'Elvin Bishop'
b'The tears I cried';b'Lara & The Gumbo Lickers'
b'Into A Swan';b'Siouxsie'
b'Compulsory Resurrection';b'Abysmal Dawn'
b'La Excursion';b'1. Futurologischer Congress'
b'Big Balls And Cow Town';b'Asleep At The Wheel'
b'I Hold Your Hand In Mine [Live At Royal Albert Hall]';b'Tiny Tim'
b'Larger Than Life';b'Backstreet Boys'
b'Salt In NYC';b'Trafik'
b'Baby Come To Me';b'Kenny G featuring Daryl Hall'
b'Blessed Assurance';b'Glad'
b'Erica (2005 Digital Remaster)';b'Eddie Calvert'
b'Den Pai Alo';b'Christos Dantis'
b'Knocked Out Of The Park';b'John Davis'
b'It Wont Be Christmas';b'David Martin'
b'OAKtown';b'Casual'
b'Wessex Loses a Bride';"b'Nick Ingman;Gavyn Wright'"
"b""L' Envers Du D\xc3\xa9cor""";b'Richard Galliano'
b'I Hate You';b'The Stolen Minks'
b'From The Blind (LP Version)';b'Daath'
b'Song For Mom (LP Version)';b'STEVE CAMP'
b'Shameless';b'All Time Low'
b'Little Sister';b'Debbie Davies'
"b""Just A Little Lovin' (Will Go A Long Way)""";b'Eddy Arnold'
b'Quiet Time';b'Regina Belle'
b'All Over Me';b'Jay Tee & Baby Bash'
b'And I Love You So';b'Brian Dullaghan'
b'Panda Bear';b'Owl City'
b'Turning Away';b'Mary Black'
b'Metal from Hell...22nd Century';"b""Satan's Host"""
b'Rollercoaster Ride';b'Aaron Watson'
b'The Girl I Find (LP Version)';b'The Impressions'
b'Flores Negras';b'Barbarito Diez'
b'Hawaiian Chimes';b'Leonard Kwan'
b'Suffocating Under Words Of Sorrow (What Can I Do)';b'Bullet For My Valentine'
b'I\x19m Moving On';b'The Hit Factory'
"b""L'accord\xc3\xa9oniste""";"b""Les Hurlements D'leo"""
b'Tumba Tumba';b'Charanga Forever'
b'Turn Around';b'True Believers'
b'Hex Breaker';b'Taint'
"b""Why don't you eat where you slept last night ?""";b'Zuzu Bollin'
b'The Melting Moon (Edit)';b'VHS Or Beta'
b'Rain / Ekoln';b'Olov Johansson_ Catriona Mckay'
b'Korrupted - Remix';b'Tha Chamba'
b'Sex Objekt';b'Jack Orsen & Taktlo$$'
b'A La Memoria Del Muerto';b'Fruko Y Sus Tesos'
b'Mother';b'Circular'
"b""Sayin' Dope""";b'The Bucketheads'
"b""I'm Sitting Here Waiting""";b'Eddie Boyd'
b'My Bonnie Lies Over the Ocean';b'Kinky'
b'Now You Know';b'The Real Kids'
b'As Diehard As They Come (Album Version)';b'Hatebreed'
"b""When The World Is Running Down_ You Make The Best Of What's Still Around""";b'The Police'
b'Reason With The Beast';b'Shriekback'
b'So Jah Seh';b'Jackie Edwards'
b'Joy In The Journey (The Final Word Album Version)';b'Michael Card'
b'Stronger Than Me';b'Amy Winehouse'
b'Only For The Young';b'George Lopez'
b'Medley Le\xc3\xafla Chico';b'Leila Chicot'
b'The Hustle';b'The Pharcyde / Big Boy / Schmooche Cat / Randy Mack'
"b""Warrior's Quest""";b'Ensiferum'
b'Anti Geroi';b'Azis'
b'Chorinho Pra Ele (Live)';b'Richard Galliano'
b'Serene';b'The Cosmosamatics'
"b""T'as 16 ans demain""";b'Les Hou-Lops'
b'Italian For Goodbye (skit)';b'The Pharcyde'
b'Lady Of Your Calibre';b'Gregory Isaacs'
b'Recorda-Me';b'Bobby Hutcherson'
b'Living Hell';b'Bitter End'
b'Harajuku Girls';b'Gwen Stefani'
b'City Slickers';b'Marc Shaiman'
b'A Whiter Shade Of Pale (Live @ Fillmore West)';b'King Curtis'
b'Music is what we love';b'Wilks'
b'Intro';b'40 Grit'
b'Der Kleine Dompfaff';b'Line Renaud'
b'The Ballad Of Sleeping Beauty';b'Sophie B. Hawkins'
b'Midnight Star';b'Luna Orbit Project'
b'Streets On Fire (Explicit Album Version)';b'Lupe Fiasco'
b'Prognosis';b'Steve Morse'
b'Native Soul';b'Danilo Perez'
b'Small World';b'Ethel Merman'
b'Mayday';b'Natural Elements'
b'Lake Of Dreams';b'Lisa Lynne'
b'Swallow The Knife (Live) (Segue)';b'Story Of The Year'
b'Truck Driving Man/Down In The Caribbean';b'Leon Russell & New Grass Revival'
b'Because Of You';b'Neil Sedaka'
b'Hit The Lights';b'Metallica'
b'Get It For Free';b'M\xc3\xb6tley Cr\xc3\xbce'
"b""Don't Tell Me""";b'T-Bone'
b'The Thrill Is Gone';b'Jude Taylor & His Burning Flames'
b'Karuna';b'Bill Douglas'
b'Have You Seen Her';b'The Red Telephone'
b'Closing Scene';b'The Radio Dept.'
b'Cancion Para Mi Muerte';b'Sui Generis'
b'Fuego Caliente';b'M.I.K.E.'
b'Lil Mama Getdown';b'DJ Spinn featuring Traxman'
b'Slave To The Wage';b'Placebo'
b'Un Tipo Como Yo';b'Willie Rosario'
b'A Somber Wind from a Distant Shore (Album)';b'Canis Dirus'
"b""I Can't Tame Wild Women""";"b""Bill Boyd's Cowboy Ramblers"""
b'Megatrend';b'Rummage'
b'Pienso En Ti';b'Shakira'
b'Las Murallas De Jeric\xc3\xb3';b'David Summers'
b'Little Timmy';b'Vickie Winans'
b'In The Name of the Father';b'Adr Lavey'
"b""This Time I'll Be Sweeter""";b'Maysa'
b'To Agalma';b'Antonis Remos'
b'Marcando El Ritmo Al Caminar';b'La Portuaria'
b'Only Do for Love';b'Cache Cache'
b'Damisela Encantadora';b'Percy Faith And His Orchestra'
b'You Are My Memoir';b'Stars Like Fleas'
"b""Donizetti: Roberto Devereux: L'ore trascorrono...""";b'Gaetano Donizetti'
b'Arrival';b'David Hudson'
b'Erica';b'Justin'
b'Whip It';b'DJ Slugo'
b'You Can Always Come Home';b'Commissioned'
b'Doctor Of Hearts (Album Version)';b'THE CHIFFONS'
b'La Vida En Rosa';b'S. Solis y Orquesta'
b'Love Me Now (Rockwilder Remix) (Feat. Wyclef And Redman)';b'Beenie Man Featuring Wyclef And Redman'
b'Crying Time';b'Commander Cody And His Lost Planet Airmen'
b'Little Bitty Pretty One';b'Dee Clark'
b'Citizen Of The Planet';b'Simon & Garfunkel'
b'The Blessing';b'Joi'
b'Shooting Stars';b'Cauterize'
b'The Cookie Bakers of the Night';b'Laurie Berkner'
b'Ghost Town Rituals (Album Version)';b'Nights Like These'
b'Rattlesnake!';b'A Static Lullaby'
"b""Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix)""";b'Tabu feat. Mitzib'
b'Disappeared';b'John Wesley_ John Wesley'
"b""Un Peu D'Amour Et D'Amiti\xc3\xa9""";b'Maurice Larcange'
b'Morning Glory';b'Oasis'
b'Doppelg\xc3\xa4nger [Qliphothic Phantasmagoria]';b'Coph Nia'
"b""I don't Want to Be Alone Tonight""";b'Jauida'
b'Tomorrow Gone';b'Stew'
b'Rudolph The Red-Nosed Reindeer';b'John Davis & Emma Doyle'
b'A Higher Place (Album Version)';b'Tom Petty'
b'Wild Rose (Back 2 Basics Mix)';b'Bombay Rockers'
b'Jenny Take a Ride';b'Mitch Ryder'
b'Got My Mojo Workin';b'Pucho & His Latin Soul Brothers'
b'Clementina Santaf\xc3\xa8';b'Gloriana'
b'Get Your Head Stuck On Your Neck';b'Soul Mekanik'
b'Sono andati? Fingevo di dormire';"b'Montserrat Caball\xc3\xa9;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti'"
b'Ten Tonne';b'Chase & Status'
b'Sonnerie lalaleul\xc3\xa9 hi houuu';b'Blingtones'
b'Rumba De Barcelona';b'Los Manolos'
b'Loaded Like A Gun';b'Steel Rain'
b'Kutt Free (DJ Volume Remix)';b'Jinx'
"b""Rakkauden satu - Histoire d'un Amour -""";b'Erkki Junkkarinen'
b'Pero Me Acuerdo De T\xc3\xad';b'Christina Aguilera'
b'The Illusionist';b'Scar Symmetry'
b'Urgence';b'Sonia Dersion'
b'God Bless You (Goddamn it)';b'A Static Lullaby'
b'La Route Est Belle';b'Oztara'
b'Trapped In Reality';b'Headhunter'
"b""U Don't Hear Me Tho' (Street Mix)""";b'Rodney O & Joe Cooley'
b'Terra';b'Luar Na Lubre'
b'Cry Baby';b'The Johnny Otis Orchestra'
"b""California Dreamin' (LP Version)""";b'Baby Huey & The Baby Sitters'
b'Have You Ever Seen The Rain';b'Creedence Clearwater Revived'
b'Dumb Woman Blues';b'Elmore James'
b'12 Seasons of Love';b'The Cosmosamatics'
b'Interlude';b'B.A.D.'
b'Our Darkest Days';b'Eighteen Visions'
b'Hear Me Lord (2001 Digital Remaster)';b'George Harrison'
b'Courtyard';b'Bobbie Gentry'
b'Undertow';b'Jackson United'
"b""Don't Let Go""";b'Weezer'
b'Lonely Street';b'Boots Randolph'
b'Letting You Back In';b'Rising Lion'
b'Everyone_ Everywhere_ Everytime';b'Greater Vision'
b'This Is NOT a Crass Song';b'Anti-Flag'
b'El ni\xc3\xb1o de la calle';b'Alfredo Guti\xc3\xa9rrez'
b'What To Do Crying Waiting Hoping Learning The Game';b'Bobby Vee'
b'Imagination';b'Hysterie'
b'Something For The Pain';b'Robben Ford'
b'Flashflood';b'Aesop Rock'
b'Soul Searcher';b'Joe Lynn Turner'
b'Skeletons (Live Acoustic Version)';b'Rickie Lee Jones'
b'Negativ Song';b'Headliners'
b'Ojos Gitanos';b'C\xc3\xb3mplices'
b'Nubia (LP Version)';b'The Rascals'
b'Zolte Slonie';b'Kasia Stankiewicz'
b'Mira Nina';b'Emilio'
b'Drifting From Town To Town';b'Bobby Bland'
"b""You're My World""";b'Emilia'
b'Solamente Una Vez';b'Nana Caymmi'
b'Sahti Waari';b'Turisas'
b'Nina Nina';b'Ch\xc3\xa9co Feliciano And Joe King'
b'The Lords Prayer';b'Jane Winther'
"b""Blake's Worried Blues""";b'Blind Blake'
b'Allein';b'UKW'
b'Still There For Me';"b""Keb' Mo'"""
b'Feelings';b'Shy FX & T Power'
b'If You Love Me';b'Becky Baeling'
b'Canyon People (World)';b'R. Carlos Nakai'
b'Girls Against Boys (LP Version)';b'Vitamin C'
b'Beholder of Justice (Album Version)';b'Hatebreed (int License)'
b'Fui Mujer';b'Juan Carlos Baglietto'
b'What is the best';b'Jah Legacy'
b'Corner Stone';b'Bob Marley'
b'Welcome Into My World';b'Ayo'
b'Cave It In';b'Margaret Becker'
b'Unleashed';b'Warren Barfield'
b'Mi Suegra';b'Conjunto Clasico'
b'Explorador';b'La Portuaria'
b'Been Fighting Devilz';b'Snowgoons'
b'Porque Me Gusta A Morir';b'Isabel Pantoja'
b'Rio Grnade';b'Chanta Vielma'
"b""Monsieur qui s'engraisse""";b'Mich\xc3\xa8le Bernard'
b'So Glad';b'Chris Brown'
b'Ulcer Breakout';b'Butthole Surfers'
"b'G\xc3\xa9n\xc3\xa9rique - ""le gendarme et les gendarmettes'";b'Raymond Lef\xc3\xa8vre'
b'Freaks (Album Version)';b'Soul Asylum'
b'Val\xc3\xa9rie';b'Eric Demarsan'
b'For Your Passion My Love';b'Aeoliah'
